0;0.265;0;0;89;0.8;970.6
0;0.265;0;-0.1;90;0.8;970
0;0.265;0;-0.1;90;0.4;968.8
0;0.265;0;0;90;0.4;967.6
0;0.265;0;-0.1;90;0.4;965.9
0;0.265;0;-0.4;93;0.2;964.2
0;0.265;0;-0.2;94;0.2;962.6
0;0.265;0;-0.5;95;0.3;960.7
0;0.265;2.78;-0.2;94;0.3;958.9
0;0.265;36.11;0;90;0.6;958.6
0;0.368;55.56;-0.1;88;1.1;957.3
0;0.345;66.67;0.1;87;1.3;956
0;0.339;152.78;0.6;84;1.3;954.8
0;0.333;100;0.6;83;1.2;953
0;0.327;97.22;0.9;81;1.3;951.3
0;0.32;50;0.8;81;1.4;951.9
0;0.314;25;0.6;81;1.2;953.1
0;0.308;5.56;0.4;83;0.8;953.5
0;0.302;0;0.3;84;0;953.6
0;0.296;0;0;90;0.3;953.2
0;0.289;0;-0.3;96;0.4;952.6
0;0.283;0;-0.4;97;0.2;952.9
0;0.277;0;-0.6;98;0.3;953.5
0;0.271;0;-0.5;94;0.4;953.8
0;0.209;0;-0.7;92;0.4;954.6
0;0.19;0;-0.9;93;0.7;954.3
0;0.257;0;-1;90;0.8;954.3
0;0.246;0;-1.1;90;0.7;954.2
0;0.236;0;-1.2;91;0.8;953.6
0;0.225;0;-1.2;92;0.6;953.7
0;0.215;0;-1.2;92;0.8;953.6
0;0.204;0;-1.2;93;0.7;954.1
0;0.237;2.778;-1.3;89;0.7;955.2
0;0.215;19.444;-1.2;88;0.8;956.5
0;0.183;44.444;-1.1;88;1;956.9
0;0.374;63.889;-1.1;87;1.2;957.6
0;0.321;72.222;-1;86;1.2;957.9
0;0.39;77.778;-0.8;85;1.2;958.8
0;0.268;58.333;-0.9;84;1.3;959.4
0;0.256;33.333;-0.9;84;1;960
0;0.25;22.222;-0.9;86;1;960.6
0;0.243;5.556;-1;85;0.8;961.4
0;0.236;0;-1;84;0.7;962.4
0;0.23;0;-1;85;0.4;963.7
0;0.223;0;-1.1;84;0.2;964.8
0;0.216;0;-1.2;88;0.4;965.9
0;0.21;0;-1.1;89;0.5;967.4
0;0.203;0;-1.1;88;0.4;968.7
0;0.196;0;-1.4;85;0.7;969.9
0;0.16;0;-1.5;85;0.5;970.5
0;0.166;0;-1.6;85;0.5;972
0;0.181;0;-1.7;85;0.6;972.5
0;0.196;0;-1.7;86;0.5;972.3
0;0.21;0;-1.7;87;0.4;973
0;0.225;0;-1.7;88;0.5;972.8
0;0.24;0;-1.7;88;0.5;973
0;0.254;2.778;-1.7;89;0.4;973.3
0;0.269;27.778;-1.5;88;0.7;972.9
0;0.284;41.667;-1.4;88;1;973.1
0;0.298;63.889;-1.4;87;1.1;972.4
0;0.274;94.444;-1.1;88;1;972.2
0;0.259;130.56;-0.8;85;1.4;970.9
0;0.253;116.67;-0.8;85;1.3;970.9
0;0.247;111.11;-0.8;86;1.3;969.7
0;0.241;58.33;-0.8;88;0.9;968.3
